사업명,기준년월,시도,수급권자수,수급가구수
기초생활보장(맞춤형급여) - 중복제거,201905,충청북도,61282 ,45445 
기초생활보장(맞춤형급여) - 중복제거,201905,충청남도,67950 ,50525 
기초생활보장(맞춤형급여) - 중복제거,201905,전라북도,105023 ,72840 
기초생활보장(맞춤형급여) - 중복제거,201905,전라남도,86779 ,63897 
기초생활보장(맞춤형급여) - 중복제거,201905,경상북도,111707 ,84023 
기초생활보장(맞춤형급여) - 중복제거,201905,경상남도,117083 ,86993 
기초생활보장(맞춤형급여) - 중복제거,201905,제주특별자치도,24010 ,17014 
기초생활보장(맞춤형급여) - 중복제거,201906,서울특별시,306963 ,222410 
기초생활보장(맞춤형급여) - 중복제거,201906,부산광역시,167019 ,123424 
기초생활보장(맞춤형급여) - 중복제거,201906,대구광역시,114965 ,82074 
기초생활보장(맞춤형급여) - 중복제거,201906,인천광역시,117723 ,81521 
기초생활보장(맞춤형급여) - 중복제거,201906,광주광역시,75564 ,49251 
기초생활보장(맞춤형급여) - 중복제거,201906,대전광역시,58268 ,40718 
기초생활보장(맞춤형급여) - 중복제거,201906,울산광역시,25178 ,18529 
기초생활보장(맞춤형급여) - 중복제거,201906,세종특별자치시,5452 ,3827 
기초생활보장(맞춤형급여) - 중복제거,201906,경기도,317174 ,228650 
기초생활보장(맞춤형급여) - 중복제거,201906,강원도,70002 ,51994 
기초생활보장(맞춤형급여) - 중복제거,201906,충청북도,61301 ,45510 
기초생활보장(맞춤형급여) - 중복제거,201906,충청남도,68016 ,50577 
기초생활보장(맞춤형급여) - 중복제거,201906,전라북도,104988 ,72960 
기초생활보장(맞춤형급여) - 중복제거,201906,전라남도,86498 ,63845 
기초생활보장(맞춤형급여) - 중복제거,201906,경상북도,111693 ,84179 
기초생활보장(맞춤형급여) - 중복제거,201906,경상남도,117716 ,87488 
기초생활보장(맞춤형급여) - 중복제거,201906,제주특별자치도,24061 ,17067 
기초생활보장(맞춤형급여) - 중복제거,201907,서울특별시,308182 ,223915 
기초생활보장(맞춤형급여) - 중복제거,201907,부산광역시,167580 ,124182 
기초생활보장(맞춤형급여) - 중복제거,201907,대구광역시,115206 ,82541 
기초생활보장(맞춤형급여) - 중복제거,201907,인천광역시,118387 ,82156 
기초생활보장(맞춤형급여) - 중복제거,201907,광주광역시,75491 ,49433 
기초생활보장(맞춤형급여) - 중복제거,201907,대전광역시,58389 ,40917 
기초생활보장(맞춤형급여) - 중복제거,201907,울산광역시,25448 ,18711 
기초생활보장(맞춤형급여) - 중복제거,201907,세종특별자치시,5436 ,3838 
기초생활보장(맞춤형급여) - 중복제거,201907,경기도,318515 ,230209 
기초생활보장(맞춤형급여) - 중복제거,201907,강원도,70146 ,52244 
기초생활보장(맞춤형급여) - 중복제거,201907,충청북도,61338 ,45640 
기초생활보장(맞춤형급여) - 중복제거,201907,충청남도,68130 ,50738 
기초생활보장(맞춤형급여) - 중복제거,201907,전라북도,105000 ,73163 
기초생활보장(맞춤형급여) - 중복제거,201907,전라남도,86363 ,63917 
기초생활보장(맞춤형급여) - 중복제거,201907,경상북도,111857 ,84476 
기초생활보장(맞춤형급여) - 중복제거,201907,경상남도,118095 ,87883 
기초생활보장(맞춤형급여) - 중복제거,201907,제주특별자치도,24119 ,17147 
기초생활보장(맞춤형급여) - 중복제거,201908,서울특별시,309835 ,225485 
기초생활보장(맞춤형급여) - 중복제거,201908,부산광역시,168295 ,124892 
기초생활보장(맞춤형급여) - 중복제거,201908,대구광역시,115559 ,82972 
기초생활보장(맞춤형급여) - 중복제거,201908,인천광역시,119166 ,82835 
기초생활보장(맞춤형급여) - 중복제거,201908,광주광역시,75654 ,49647 
기초생활보장(맞춤형급여) - 중복제거,201908,대전광역시,58507 ,41029 
기초생활보장(맞춤형급여) - 중복제거,201908,울산광역시,25634 ,18885 
기초생활보장(맞춤형급여) - 중복제거,201908,세종특별자치시,5488 ,3865 
기초생활보장(맞춤형급여) - 중복제거,201908,경기도,320754 ,232015 
기초생활보장(맞춤형급여) - 중복제거,201908,강원도,70412 ,52553 
기초생활보장(맞춤형급여) - 중복제거,201908,충청북도,61506 ,45812 
기초생활보장(맞춤형급여) - 중복제거,201908,충청남도,68412 ,50992 
기초생활보장(맞춤형급여) - 중복제거,201908,전라북도,105252 ,73394 
기초생활보장(맞춤형급여) - 중복제거,201908,전라남도,86549 ,64124 
기초생활보장(맞춤형급여) - 중복제거,201908,경상북도,112241 ,84787 
기초생활보장(맞춤형급여) - 중복제거,201908,경상남도,118871 ,88426 
기초생활보장(맞춤형급여) - 중복제거,201908,제주특별자치도,24125 ,17179 
기초생활보장(맞춤형급여) - 중복제거,201909,서울특별시,311096 ,226812 
기초생활보장(맞춤형급여) - 중복제거,201909,부산광역시,169103 ,125609 
기초생활보장(맞춤형급여) - 중복제거,201909,대구광역시,115911 ,83359 
기초생활보장(맞춤형급여) - 중복제거,201909,인천광역시,119815 ,83442 
기초생활보장(맞춤형급여) - 중복제거,201909,광주광역시,75774 ,49780 
기초생활보장(맞춤형급여) - 중복제거,201909,대전광역시,58620 ,41171 
기초생활보장(맞춤형급여) - 중복제거,201909,울산광역시,25834 ,19062 
기초생활보장(맞춤형급여) - 중복제거,201909,세종특별자치시,5561 ,3906 
기초생활보장(맞춤형급여) - 중복제거,201909,경기도,322493 ,233463 
기초생활보장(맞춤형급여) - 중복제거,201909,강원도,70586 ,52757 
기초생활보장(맞춤형급여) - 중복제거,201909,충청북도,61663 ,45951 
기초생활보장(맞춤형급여) - 중복제거,201909,충청남도,68492 ,51112 
기초생활보장(맞춤형급여) - 중복제거,201909,전라북도,105503 ,73630 
기초생활보장(맞춤형급여) - 중복제거,201909,전라남도,86720 ,64340 
기초생활보장(맞춤형급여) - 중복제거,201909,경상북도,112665 ,85131 
기초생활보장(맞춤형급여) - 중복제거,201909,경상남도,119328 ,88817 
기초생활보장(맞춤형급여) - 중복제거,201909,제주특별자치도,24053 ,17155 
기초생활보장(맞춤형급여) - 중복제거,201910,서울특별시,313355 ,228839 
기초생활보장(맞춤형급여) - 중복제거,201910,부산광역시,170307 ,126587 
기초생활보장(맞춤형급여) - 중복제거,201910,대구광역시,116797 ,84090 
기초생활보장(맞춤형급여) - 중복제거,201910,인천광역시,120706 ,84164 
기초생활보장(맞춤형급여) - 중복제거,201910,광주광역시,76007 ,50030 
기초생활보장(맞춤형급여) - 중복제거,201910,대전광역시,58967 ,41423 
기초생활보장(맞춤형급여) - 중복제거,201910,울산광역시,26048 ,19255 
기초생활보장(맞춤형급여) - 중복제거,201910,세종특별자치시,5631 ,3942 
기초생활보장(맞춤형급여) - 중복제거,201910,경기도,325594 ,235774 
기초생활보장(맞춤형급여) - 중복제거,201910,강원도,70812 ,53023 
기초생활보장(맞춤형급여) - 중복제거,201910,충청북도,62141 ,46304 
기초생활보장(맞춤형급여) - 중복제거,201910,충청남도,68821 ,51389 
기초생활보장(맞춤형급여) - 중복제거,201910,전라북도,105921 ,73987 
기초생활보장(맞춤형급여) - 중복제거,201910,전라남도,87053 ,64641 
기초생활보장(맞춤형급여) - 중복제거,201910,경상북도,113574 ,85793 
기초생활보장(맞춤형급여) - 중복제거,201910,경상남도,120141 ,89447 
기초생활보장(맞춤형급여) - 중복제거,201910,제주특별자치도,24204 ,17252 
기초생활보장(맞춤형급여) - 중복제거,201911,서울특별시,316053 ,231085 
기초생활보장(맞춤형급여) - 중복제거,201911,부산광역시,171735 ,127729 
기초생활보장(맞춤형급여) - 중복제거,201911,대구광역시,117409 ,84698 
기초생활보장(맞춤형급여) - 중복제거,201911,인천광역시,121492 ,84861 
기초생활보장(맞춤형급여) - 중복제거,201911,광주광역시,76159 ,50240 
기초생활보장(맞춤형급여) - 중복제거,201911,대전광역시,59291 ,41707 
기초생활보장(맞춤형급여) - 중복제거,201911,울산광역시,26382 ,19524 
기초생활보장(맞춤형급여) - 중복제거,201911,세종특별자치시,5712 ,4014 
기초생활보장(맞춤형급여) - 중복제거,201911,경기도,328430 ,238066 
기초생활보장(맞춤형급여) - 중복제거,201911,강원도,71240 ,53399 
기초생활보장(맞춤형급여) - 중복제거,201911,충청북도,62447 ,46561 
기초생활보장(맞춤형급여) - 중복제거,201911,충청남도,69236 ,51766 
기초생활보장(맞춤형급여) - 중복제거,201911,전라북도,106258 ,74379 
기초생활보장(맞춤형급여) - 중복제거,201911,전라남도,87148 ,64847 
기초생활보장(맞춤형급여) - 중복제거,201911,경상북도,114055 ,86255 
기초생활보장(맞춤형급여) - 중복제거,201911,경상남도,120818 ,90076 
기초생활보장(맞춤형급여) - 중복제거,201911,제주특별자치도,24317 ,17372 
기초생활보장(맞춤형급여) - 중복제거,201912,서울특별시,317269 ,232416 
기초생활보장(맞춤형급여) - 중복제거,201912,부산광역시,172439 ,128348 
기초생활보장(맞춤형급여) - 중복제거,201912,대구광역시,117594 ,84916 
기초생활보장(맞춤형급여) - 중복제거,201912,인천광역시,122027 ,85366 
기초생활보장(맞춤형급여) - 중복제거,201912,광주광역시,76193 ,50323 
기초생활보장(맞춤형급여) - 중복제거,201912,대전광역시,59317 ,41803 
기초생활보장(맞춤형급여) - 중복제거,201912,울산광역시,26594 ,19683 
기초생활보장(맞춤형급여) - 중복제거,201912,세종특별자치시,5749 ,4028 
기초생활보장(맞춤형급여) - 중복제거,201912,경기도,328752 ,238899 
기초생활보장(맞춤형급여) - 중복제거,201912,강원도,71493 ,53673 
기초생활보장(맞춤형급여) - 중복제거,201912,충청북도,62507 ,46685 
기초생활보장(맞춤형급여) - 중복제거,201912,충청남도,69022 ,51720 
기초생활보장(맞춤형급여) - 중복제거,201912,전라북도,105955 ,74292 
기초생활보장(맞춤형급여) - 중복제거,201912,전라남도,87003 ,64855 
기초생활보장(맞춤형급여) - 중복제거,201912,경상북도,113845 ,86246 
기초생활보장(맞춤형급여) - 중복제거,201912,경상남도,121275 ,90480 
기초생활보장(맞춤형급여) - 중복제거,201912,제주특별자치도,24323 ,17371 
기초생계급여,201901,서울특별시          ,208354 ,156679 
기초생계급여,201901,부산광역시          ,117013 ,88601 
기초생계급여,201901,대구광역시          ,82588 ,59975 
기초생계급여,201901,인천광역시          ,75954 ,54807 
기초생계급여,201901,광주광역시          ,48211 ,32766 
기초생계급여,201901,대전광역시          ,39931 ,28783 
기초생계급여,201901,울산광역시          ,15473 ,12170 
기초생계급여,201901,세종특별자치시      ,3231 ,2486 
기초생계급여,201901,경기도              ,193278 ,148776 
기초생계급여,201901,강원도              ,47451 ,36397 
기초생계급여,201901,충청북도            ,40997 ,31888 
기초생계급여,201901,충청남도            ,47683 ,36614 
기초생계급여,201901,전라북도            ,73083 ,52304 
기초생계급여,201901,전라남도            ,60623 ,45675 
기초생계급여,201901,경상북도            ,80853 ,62459 
기초생계급여,201901,경상남도            ,79231 ,61149 
기초생계급여,201901,제주특별자치도      ,16163 ,11820 
기초생계급여,201902,서울특별시          ,209070 ,157422 
기초생계급여,201902,부산광역시          ,117478 ,89048 
기초생계급여,201902,대구광역시          ,82634 ,60119 
기초생계급여,201902,인천광역시          ,76385 ,55198 
기초생계급여,201902,광주광역시          ,48278 ,32853 
기초생계급여,201902,대전광역시          ,40063 ,28871 
기초생계급여,201902,울산광역시          ,15574 ,12269 
기초생계급여,201902,세종특별자치시      ,3249 ,2498 
기초생계급여,201902,경기도              ,193882 ,149459 
기초생계급여,201902,강원도              ,47534 ,36493 
기초생계급여,201902,충청북도            ,41098 ,32030 
기초생계급여,201902,충청남도            ,47883 ,36798 
기초생계급여,201902,전라북도            ,73061 ,52346 
기초생계급여,201902,전라남도            ,60693 ,45772 
기초생계급여,201902,경상북도            ,81053 ,62722 
기초생계급여,201902,경상남도            ,79504 ,61419 
기초생계급여,201902,제주특별자치도      ,16209 ,11879 
기초생계급여,201903,서울특별시          ,209393 ,158031 
기초생계급여,201903,부산광역시          ,117653 ,89362 
기초생계급여,201903,대구광역시          ,82564 ,60247 
기초생계급여,201903,인천광역시          ,76596 ,55463 
기초생계급여,201903,광주광역시          ,48144 ,32877 
기초생계급여,201903,대전광역시          ,40029 ,28947 
기초생계급여,201903,울산광역시          ,15615 ,12323 
기초생계급여,201903,세종특별자치시      ,3275 ,2512 
기초생계급여,201903,경기도              ,194491 ,150234 
기초생계급여,201903,강원도              ,47521 ,36565 
기초생계급여,201903,충청북도            ,41094 ,32057 
기초생계급여,201903,충청남도            ,47922 ,36904 
기초생계급여,201903,전라북도            ,73042 ,52436 
기초생계급여,201903,전라남도            ,60569 ,45780 
기초생계급여,201903,경상북도            ,81106 ,62855 
기초생계급여,201903,경상남도            ,79623 ,61576 
기초생계급여,201903,제주특별자치도      ,16168 ,11864 
기초생계급여,201904,서울특별시          ,210041 ,158902 
기초생계급여,201904,부산광역시          ,117838 ,89641 
기초생계급여,201904,대구광역시          ,82504 ,60390 
기초생계급여,201904,인천광역시          ,77065 ,55884 
기초생계급여,201904,광주광역시          ,48005 ,32899 
기초생계급여,201904,대전광역시          ,40103 ,29083 
기초생계급여,201904,울산광역시          ,15649 ,12396 
기초생계급여,201904,세종특별자치시      ,3281 ,2523 
기초생계급여,201904,경기도              ,195382 ,151188 
기초생계급여,201904,강원도              ,47431 ,36555 
기초생계급여,201904,충청북도            ,41188 ,32163 
기초생계급여,201904,충청남도            ,47976 ,37025 
기초생계급여,201904,전라북도            ,73060 ,52537 
기초생계급여,201904,전라남도            ,60462 ,45814 
기초생계급여,201904,경상북도            ,81485 ,63262 
기초생계급여,201904,경상남도            ,79810 ,61847 
기초생계급여,201904,제주특별자치도      ,16267 ,11961 
기초생계급여,201905,서울특별시          ,210024 ,159239 
기초생계급여,201905,부산광역시          ,117528 ,89576 
기초생계급여,201905,대구광역시          ,82140 ,60266 
기초생계급여,201905,인천광역시          ,77173 ,56034 
기초생계급여,201905,광주광역시          ,47626 ,32770 
기초생계급여,201905,대전광역시          ,40040 ,29117 
기초생계급여,201905,울산광역시          ,15703 ,12451 
기초생계급여,201905,세종특별자치시      ,3290 ,2533 
기초생계급여,201905,경기도              ,195326 ,151437 
기초생계급여,201905,강원도              ,47300 ,36530 
기초생계급여,201905,충청북도            ,41092 ,32166 
기초생계급여,201905,충청남도            ,47799 ,36963 
기초생계급여,201905,전라북도            ,72750 ,52436 
기초생계급여,201905,전라남도            ,59927 ,45517 
기초생계급여,201905,경상북도            ,81368 ,63307 
기초생계급여,201905,경상남도            ,79557 ,61752 
기초생계급여,201905,제주특별자치도      ,16176 ,11931 
기초생계급여,201906,서울특별시          ,209298 ,158997 
기초생계급여,201906,부산광역시          ,117199 ,89472 
기초생계급여,201906,대구광역시          ,81672 ,60075 
기초생계급여,201906,인천광역시          ,76956 ,56029 
기초생계급여,201906,광주광역시          ,47382 ,32685 
기초생계급여,201906,대전광역시          ,39829 ,29049 
기초생계급여,201906,울산광역시          ,15747 ,12492 
기초생계급여,201906,세종특별자치시      ,3252 ,2502 
기초생계급여,201906,경기도              ,194782 ,151349 
기초생계급여,201906,강원도              ,46909 ,36327 
기초생계급여,201906,충청북도            ,40827 ,32063 
기초생계급여,201906,충청남도            ,47456 ,36750 
기초생계급여,201906,전라북도            ,72091 ,52074 
기초생계급여,201906,전라남도            ,59341 ,45185 
기초생계급여,201906,경상북도            ,80703 ,62970 
기초생계급여,201906,경상남도            ,79369 ,61695 
기초생계급여,201906,제주특별자치도      ,16092 ,11900 
기초생계급여,201907,서울특별시          ,209384 ,159509 
기초생계급여,201907,부산광역시          ,117103 ,89605 
기초생계급여,201907,대구광역시          ,81603 ,60165 
기초생계급여,201907,인천광역시          ,77131 ,56299 
기초생계급여,201907,광주광역시          ,47283 ,32732 
기초생계급여,201907,대전광역시          ,39832 ,29121 
기초생계급여,201907,울산광역시          ,15760 ,12531 
기초생계급여,201907,세종특별자치시      ,3231 ,2500 
기초생계급여,201907,경기도              ,194952 ,151844 
기초생계급여,201907,강원도              ,46791 ,36355 
기초생계급여,201907,충청북도            ,40748 ,32060 
기초생계급여,201907,충청남도            ,47475 ,36834 
기초생계급여,201907,전라북도            ,71884 ,52090 
기초생계급여,201907,전라남도            ,59127 ,45156 
기초생계급여,201907,경상북도            ,80693 ,63085 
기초생계급여,201907,경상남도            ,79304 ,61772 
기초생계급여,201907,제주특별자치도      ,16043 ,11908 
기초생계급여,201908,서울특별시          ,209668 ,159948 
기초생계급여,201908,부산광역시          ,117216 ,89817 
기초생계급여,201908,대구광역시          ,81611 ,60337 
기초생계급여,201908,인천광역시          ,77378 ,56595 
기초생계급여,201908,광주광역시          ,47276 ,32815 
기초생계급여,201908,대전광역시          ,39889 ,29189 
기초생계급여,201908,울산광역시          ,15820 ,12596 
기초생계급여,201908,세종특별자치시      ,3241 ,2498 
기초생계급여,201908,경기도              ,195522 ,152479 
기초생계급여,201908,강원도              ,46772 ,36419 
기초생계급여,201908,충청북도            ,40710 ,32069 
기초생계급여,201908,충청남도            ,47482 ,36883 
기초생계급여,201908,전라북도            ,71804 ,52127 
기초생계급여,201908,전라남도            ,59059 ,45184 
기초생계급여,201908,경상북도            ,80741 ,63155 
기초생계급여,201908,경상남도            ,79481 ,61945 
기초생계급여,201908,제주특별자치도      ,15989 ,11893 
기초생계급여,201909,서울특별시          ,209937 ,160487 
기초생계급여,201909,부산광역시          ,117378 ,90074 
기초생계급여,201909,대구광역시          ,81601 ,60433 
기초생계급여,201909,인천광역시          ,77635 ,56875 
기초생계급여,201909,광주광역시          ,47255 ,32838 
기초생계급여,201909,대전광역시          ,39928 ,29266 
기초생계급여,201909,울산광역시          ,15893 ,12674 
기초생계급여,201909,세종특별자치시      ,3251 ,2511 
기초생계급여,201909,경기도              ,195730 ,152822 
기초생계급여,201909,강원도              ,46760 ,36461 
기초생계급여,201909,충청북도            ,40740 ,32118 
기초생계급여,201909,충청남도            ,47475 ,36913 
기초생계급여,201909,전라북도            ,71679 ,52140 
기초생계급여,201909,전라남도            ,58936 ,45174 
기초생계급여,201909,경상북도            ,80657 ,63197 
기초생계급여,201909,경상남도            ,79554 ,62049 
기초생계급여,201909,제주특별자치도      ,15907 ,11848 
기초생계급여,201910,서울특별시          ,210499 ,161219 
기초생계급여,201910,부산광역시          ,117570 ,90302 
기초생계급여,201910,대구광역시          ,81658 ,60575 
기초생계급여,201910,인천광역시          ,77795 ,57113 
기초생계급여,201910,광주광역시          ,47232 ,32910 
기초생계급여,201910,대전광역시          ,39955 ,29325 
기초생계급여,201910,울산광역시          ,15885 ,12711 
기초생계급여,201910,세종특별자치시      ,3255 ,2521 
기초생계급여,201910,경기도              ,196327 ,153486 
기초생계급여,201910,강원도              ,46679 ,36489 
기초생계급여,201910,충청북도            ,40756 ,32176 
기초생계급여,201910,충청남도            ,47510 ,36968 
기초생계급여,201910,전라북도            ,71592 ,52188 
기초생계급여,201910,전라남도            ,58872 ,45173 
기초생계급여,201910,경상북도            ,80829 ,63370 
기초생계급여,201910,경상남도            ,79648 ,62191 
기초생계급여,201910,제주특별자치도      ,15907 ,11862 
기초생계급여,201911,서울특별시          ,211087 ,161882 
기초생계급여,201911,부산광역시          ,117936 ,90631 
기초생계급여,201911,대구광역시          ,81742 ,60764 
기초생계급여,201911,인천광역시          ,78001 ,57335 
기초생계급여,201911,광주광역시          ,47190 ,32925 
기초생계급여,201911,대전광역시          ,40071 ,29437 
기초생계급여,201911,울산광역시          ,15928 ,12772 
기초생계급여,201911,세종특별자치시      ,3285 ,2547 
기초생계급여,201911,경기도              ,196865 ,154072 
기초생계급여,201911,강원도              ,46619 ,36469 
기초생계급여,201911,충청북도            ,40687 ,32174 
기초생계급여,201911,충청남도            ,47553 ,37042 
기초생계급여,201911,전라북도            ,71522 ,52175 
기초생계급여,201911,전라남도            ,58635 ,45025 
기초생계급여,201911,경상북도            ,80715 ,63337 
기초생계급여,201911,경상남도            ,79580 ,62215 
기초생계급여,201911,제주특별자치도      ,15895 ,11877 
기초생계급여,201912,서울특별시          ,211350 ,162297 
기초생계급여,201912,부산광역시          ,117948 ,90659 
기초생계급여,201912,대구광역시          ,81609 ,60735 
기초생계급여,201912,인천광역시          ,78102 ,57474 
기초생계급여,201912,광주광역시          ,47140 ,32920 
기초생계급여,201912,대전광역시          ,40001 ,29433 
기초생계급여,201912,울산광역시          ,15938 ,12791 
기초생계급여,201912,세종특별자치시      ,3305 ,2562 
기초생계급여,201912,경기도              ,196769 ,154213 
기초생계급여,201912,강원도              ,46567 ,36490 
기초생계급여,201912,충청북도            ,40636 ,32172 
기초생계급여,201912,충청남도            ,47423 ,36975 
기초생계급여,201912,전라북도            ,71257 ,52034 
기초생계급여,201912,전라남도            ,58461 ,44925 
기초생계급여,201912,경상북도            ,80425 ,63186 
기초생계급여,201912,경상남도            ,79501 ,62194 
기초생계급여,201912,제주특별자치도      ,15893 ,11865 
기초의료급여,201901,서울특별시          ,235128 ,170898 
기초의료급여,201901,부산광역시          ,132054 ,97154 
기초의료급여,201901,대구광역시          ,92953 ,65515 
기초의료급여,201901,인천광역시          ,87777 ,60896 
기초의료급여,201901,광주광역시          ,57183 ,37029 
기초의료급여,201901,대전광역시          ,45861 ,31836 
기초의료급여,201901,울산광역시          ,17819 ,13556 
기초의료급여,201901,세종특별자치시      ,3646 ,2721 
기초의료급여,201901,경기도              ,222360 ,164481 
기초의료급여,201901,강원도              ,54245 ,40347 
기초의료급여,201901,충청북도            ,45336 ,34271 
기초의료급여,201901,충청남도            ,53038 ,39639 
기초의료급여,201901,전라북도            ,82558 ,57273 
기초의료급여,201901,전라남도            ,68523 ,50309 
기초의료급여,201901,경상북도            ,89643 ,67511 
기초의료급여,201901,경상남도            ,88023 ,66555 
