사업명,기준년월,시도,수급권자수,수급가구수
기초연금,2023-05,경상북도,478364,370736
기초연금,2023-05,경상남도,481343,379068
기초연금,2023-05,제주특별자치도,72524,58171
기초연금,2023-06,서울특별시,929969,730886
기초연금,2023-06,부산광역시,524344,407582
기초연금,2023-06,대구광역시,311363,243011
기초연금,2023-06,인천광역시,346760,272678
기초연금,2023-06,광주광역시,152276,119425
기초연금,2023-06,대전광역시,156227,122403
기초연금,2023-06,울산광역시,111922,87688
기초연금,2023-06,세종특별자치시,23069,18186
기초연금,2023-06,경기도,1278882,1008230
기초연금,2023-06,충청북도,232384,181073
기초연금,2023-06,충청남도,326016,252320
기초연금,2023-06,전라북도,313509,244473
기초연금,2023-06,전라남도,370573,289404
기초연금,2023-06,경상북도,478480,370888
기초연금,2023-06,경상남도,481573,379285
기초연금,2023-06,제주특별자치도,72545,58210
기초연금,2023-06,강원특별자치도,249265,196210
기초연금,2023-07,서울특별시,932321,732703
기초연금,2023-07,부산광역시,526125,408930
기초연금,2023-07,대구광역시,320636,249932
기초연금,2023-07,인천광역시,348688,274150
기초연금,2023-07,광주광역시,152948,119889
기초연금,2023-07,대전광역시,156664,122731
기초연금,2023-07,울산광역시,112532,88087
기초연금,2023-07,세종특별자치시,23063,18180
기초연금,2023-07,경기도,1284219,1012239
기초연금,2023-07,충청북도,233109,181598
기초연금,2023-07,충청남도,326721,252846
기초연금,2023-07,전라북도,314173,244952
기초연금,2023-07,전라남도,371223,289864
기초연금,2023-07,경상북도,471390,365572
기초연금,2023-07,경상남도,482933,380293
기초연금,2023-07,제주특별자치도,72609,58260
기초연금,2023-07,강원특별자치도,249920,196705
기초연금,2023-08,서울특별시,936280,735697
기초연금,2023-08,부산광역시,527866,410199
기초연금,2023-08,대구광역시,321916,250910
기초연금,2023-08,인천광역시,350496,275519
기초연금,2023-08,광주광역시,153543,120292
기초연금,2023-08,대전광역시,157306,123235
기초연금,2023-08,울산광역시,113180,88543
기초연금,2023-08,세종특별자치시,23180,18257
기초연금,2023-08,경기도,1291647,1017812
기초연금,2023-08,충청북도,233807,182116
기초연금,2023-08,충청남도,327588,253491
기초연금,2023-08,전라북도,314870,245466
기초연금,2023-08,전라남도,371664,290160
기초연금,2023-08,경상북도,472665,366459
기초연금,2023-08,경상남도,484551,381435
기초연금,2023-08,제주특별자치도,72852,58447
기초연금,2023-08,강원특별자치도,250908,197458
기초연금,2023-09,서울특별시,939782,738327
기초연금,2023-09,부산광역시,529760,411574
기초연금,2023-09,대구광역시,322909,251681
기초연금,2023-09,인천광역시,352300,276886
기초연금,2023-09,광주광역시,154134,120706
기초연금,2023-09,대전광역시,158027,123783
기초연금,2023-09,울산광역시,113794,88982
기초연금,2023-09,세종특별자치시,23221,18296
기초연금,2023-09,경기도,1298263,1022640
기초연금,2023-09,충청북도,234677,182734
기초연금,2023-09,충청남도,328495,254200
기초연금,2023-09,전라북도,315319,245816
기초연금,2023-09,전라남도,372342,290623
기초연금,2023-09,경상북도,473536,367077
기초연금,2023-09,경상남도,486275,382678
기초연금,2023-09,제주특별자치도,73044,58589
기초연금,2023-09,강원특별자치도,251607,197985
기초연금,2023-10,서울특별시,942446,740372
기초연금,2023-10,부산광역시,530811,412309
기초연금,2023-10,대구광역시,323580,252175
기초연금,2023-10,인천광역시,353903,278076
기초연금,2023-10,광주광역시,154468,120981
기초연금,2023-10,대전광역시,158662,124250
기초연금,2023-10,울산광역시,113937,89069
기초연금,2023-10,세종특별자치시,23270,18335
기초연금,2023-10,경기도,1301713,1025329
기초연금,2023-10,충청북도,235088,183037
기초연금,2023-10,충청남도,328782,254438
기초연금,2023-10,전라북도,315559,245989
기초연금,2023-10,전라남도,372381,290650
기초연금,2023-10,경상북도,473907,367368
기초연금,2023-10,경상남도,486818,383062
기초연금,2023-10,제주특별자치도,73376,58835
기초연금,2023-10,강원특별자치도,251639,198010
기초연금,2023-11,서울특별시,944937,742295
기초연금,2023-11,부산광역시,532467,413501
기초연금,2023-11,대구광역시,324892,253067
기초연금,2023-11,인천광역시,355466,279220
기초연금,2023-11,광주광역시,154893,121297
기초연금,2023-11,대전광역시,159012,124483
기초연금,2023-11,울산광역시,114273,89327
기초연금,2023-11,세종특별자치시,23308,18359
기초연금,2023-11,경기도,1307546,1029700
기초연금,2023-11,충청북도,235645,183407
기초연금,2023-11,충청남도,329531,255005
기초연금,2023-11,전라북도,316106,246386
기초연금,2023-11,전라남도,372787,290982
기초연금,2023-11,경상북도,474424,367685
기초연금,2023-11,경상남도,488564,384349
기초연금,2023-11,제주특별자치도,73486,58943
기초연금,2023-11,강원특별자치도,252186,198370
기초연금,2023-12,서울특별시,946534,743565
기초연금,2023-12,부산광역시,533869,414461
기초연금,2023-12,대구광역시,326135,253970
기초연금,2023-12,인천광역시,357174,280495
기초연금,2023-12,광주광역시,155400,121646
기초연금,2023-12,대전광역시,159528,124866
기초연금,2023-12,울산광역시,114941,89777
기초연금,2023-12,세종특별자치시,23355,18391
기초연금,2023-12,경기도,1312984,1033688
기초연금,2023-12,충청북도,236107,183732
기초연금,2023-12,충청남도,330112,255457
기초연금,2023-12,전라북도,316557,246699
기초연금,2023-12,전라남도,373104,291180
기초연금,2023-12,경상북도,475345,368323
기초연금,2023-12,경상남도,489854,385259
기초연금,2023-12,제주특별자치도,73678,59095
기초연금,2023-12,강원특별자치도,252738,198783
장애인연금,2023-01,서울특별시,51551,50745
장애인연금,2023-01,부산광역시,26037,25769
장애인연금,2023-01,대구광역시,17896,17649
장애인연금,2023-01,인천광역시,18922,18658
장애인연금,2023-01,광주광역시,10841,10670
장애인연금,2023-01,대전광역시,10734,10575
장애인연금,2023-01,울산광역시,6377,6300
장애인연금,2023-01,세종특별자치시,1492,1472
장애인연금,2023-01,경기도,71641,70725
장애인연금,2023-01,강원도,13910,13628
장애인연금,2023-01,충청북도,14403,14146
장애인연금,2023-01,충청남도,18687,18304
장애인연금,2023-01,전라북도,19630,19211
장애인연금,2023-01,전라남도,21067,20465
장애인연금,2023-01,경상북도,26093,25586
장애인연금,2023-01,경상남도,26845,26380
장애인연금,2023-01,제주특별자치도,5134,5074
장애인연금,2023-02,서울특별시,51461,50660
장애인연금,2023-02,부산광역시,25992,25723
장애인연금,2023-02,대구광역시,17867,17619
장애인연금,2023-02,인천광역시,18909,18648
장애인연금,2023-02,광주광역시,10819,10650
장애인연금,2023-02,대전광역시,10744,10584
장애인연금,2023-02,울산광역시,6376,6299
장애인연금,2023-02,세종특별자치시,1483,1463
장애인연금,2023-02,경기도,71576,70665
장애인연금,2023-02,강원도,13882,13601
장애인연금,2023-02,충청북도,14385,14128
장애인연금,2023-02,충청남도,18629,18245
장애인연금,2023-02,전라북도,19566,19152
장애인연금,2023-02,전라남도,21041,20441
장애인연금,2023-02,경상북도,26041,25536
장애인연금,2023-02,경상남도,26802,26338
장애인연금,2023-02,제주특별자치도,5112,5052
장애인연금,2023-03,서울특별시,51397,50602
장애인연금,2023-03,부산광역시,25934,25664
장애인연금,2023-03,대구광역시,17845,17601
장애인연금,2023-03,인천광역시,18909,18650
장애인연금,2023-03,광주광역시,10792,10623
장애인연금,2023-03,대전광역시,10719,10558
장애인연금,2023-03,울산광역시,6382,6305
장애인연금,2023-03,세종특별자치시,1486,1466
장애인연금,2023-03,경기도,71443,70541
장애인연금,2023-03,강원도,13862,13582
장애인연금,2023-03,충청북도,14338,14084
장애인연금,2023-03,충청남도,18602,18218
장애인연금,2023-03,전라북도,19521,19105
장애인연금,2023-03,전라남도,21029,20431
장애인연금,2023-03,경상북도,26009,25505
장애인연금,2023-03,경상남도,26792,26330
장애인연금,2023-03,제주특별자치도,5120,5060
장애인연금,2023-04,서울특별시,51291,50499
장애인연금,2023-04,부산광역시,25921,25654
장애인연금,2023-04,대구광역시,17816,17572
장애인연금,2023-04,인천광역시,18915,18658
장애인연금,2023-04,광주광역시,10810,10641
장애인연금,2023-04,대전광역시,10722,10561
장애인연금,2023-04,울산광역시,6372,6296
장애인연금,2023-04,세종특별자치시,1484,1463
장애인연금,2023-04,경기도,71361,70460
장애인연금,2023-04,강원도,13827,13550
장애인연금,2023-04,충청북도,14358,14105
장애인연금,2023-04,충청남도,18537,18155
장애인연금,2023-04,전라북도,19493,19077
장애인연금,2023-04,전라남도,20988,20395
장애인연금,2023-04,경상북도,25960,25462
장애인연금,2023-04,경상남도,26737,26271
장애인연금,2023-04,제주특별자치도,5103,5044
장애인연금,2023-05,서울특별시,51186,50399
장애인연금,2023-05,부산광역시,25852,25584
장애인연금,2023-05,대구광역시,17859,17615
장애인연금,2023-05,인천광역시,18877,18623
장애인연금,2023-05,광주광역시,10797,10629
장애인연금,2023-05,대전광역시,10713,10555
장애인연금,2023-05,울산광역시,6380,6305
장애인연금,2023-05,세종특별자치시,1489,1468
장애인연금,2023-05,경기도,71327,70439
장애인연금,2023-05,강원도,13799,13522
장애인연금,2023-05,충청북도,14367,14116
장애인연금,2023-05,충청남도,18523,18144
장애인연금,2023-05,전라북도,19463,19047
장애인연금,2023-05,전라남도,20931,20339
장애인연금,2023-05,경상북도,25937,25435
장애인연금,2023-05,경상남도,26778,26312
장애인연금,2023-05,제주특별자치도,5076,5016
장애인연금,2023-06,서울특별시,51006,50224
장애인연금,2023-06,부산광역시,25733,25469
장애인연금,2023-06,대구광역시,17813,17570
장애인연금,2023-06,인천광역시,18837,18585
장애인연금,2023-06,광주광역시,10774,10606
장애인연금,2023-06,대전광역시,10705,10549
장애인연금,2023-06,울산광역시,6370,6295
장애인연금,2023-06,세종특별자치시,1485,1464
장애인연금,2023-06,경기도,71114,70234
장애인연금,2023-06,충청북도,14291,14044
장애인연금,2023-06,충청남도,18470,18095
장애인연금,2023-06,전라북도,19416,19003
장애인연금,2023-06,전라남도,20873,20286
장애인연금,2023-06,경상북도,25871,25372
장애인연금,2023-06,경상남도,26679,26217
장애인연금,2023-06,제주특별자치도,5059,4999
장애인연금,2023-06,강원특별자치도,13761,13486
장애인연금,2023-07,서울특별시,50930,50145
장애인연금,2023-07,부산광역시,25723,25459
장애인연금,2023-07,대구광역시,18148,17898
장애인연금,2023-07,인천광역시,18870,18618
장애인연금,2023-07,광주광역시,10798,10631
장애인연금,2023-07,대전광역시,10698,10542
장애인연금,2023-07,울산광역시,6373,6299
장애인연금,2023-07,세종특별자치시,1484,1463
장애인연금,2023-07,경기도,71135,70254
장애인연금,2023-07,충청북도,14242,13995
장애인연금,2023-07,충청남도,18431,18058
장애인연금,2023-07,전라북도,19416,19004
장애인연금,2023-07,전라남도,20819,20234
장애인연금,2023-07,경상북도,25537,25049
장애인연금,2023-07,경상남도,26679,26219
장애인연금,2023-07,제주특별자치도,5057,4997
장애인연금,2023-07,강원특별자치도,13757,13484
장애인연금,2023-08,서울특별시,50849,50070
장애인연금,2023-08,부산광역시,25681,25421
장애인연금,2023-08,대구광역시,18141,17894
장애인연금,2023-08,인천광역시,18844,18593
장애인연금,2023-08,광주광역시,10815,10648
장애인연금,2023-08,대전광역시,10711,10556
장애인연금,2023-08,울산광역시,6371,6297
장애인연금,2023-08,세종특별자치시,1481,1460
장애인연금,2023-08,경기도,71137,70256
장애인연금,2023-08,충청북도,14221,13975
장애인연금,2023-08,충청남도,18413,18038
장애인연금,2023-08,전라북도,19396,18985
장애인연금,2023-08,전라남도,20778,20195
장애인연금,2023-08,경상북도,25502,25009
장애인연금,2023-08,경상남도,26669,26210
장애인연금,2023-08,제주특별자치도,5062,5002
장애인연금,2023-08,강원특별자치도,13726,13458
장애인연금,2023-09,서울특별시,50830,50050
장애인연금,2023-09,부산광역시,25616,25356
장애인연금,2023-09,대구광역시,18149,17902
장애인연금,2023-09,인천광역시,18851,18600
장애인연금,2023-09,광주광역시,10809,10643
장애인연금,2023-09,대전광역시,10712,10558
장애인연금,2023-09,울산광역시,6386,6312
장애인연금,2023-09,세종특별자치시,1482,1461
장애인연금,2023-09,경기도,71101,70225
장애인연금,2023-09,충청북도,14227,13980
장애인연금,2023-09,충청남도,18398,18024
장애인연금,2023-09,전라북도,19376,18968
장애인연금,2023-09,전라남도,20760,20182
장애인연금,2023-09,경상북도,25499,25007
장애인연금,2023-09,경상남도,26688,26231
장애인연금,2023-09,제주특별자치도,5055,4996
장애인연금,2023-09,강원특별자치도,13711,13446
장애인연금,2023-10,서울특별시,50704,49926
장애인연금,2023-10,부산광역시,25569,25311
장애인연금,2023-10,대구광역시,18092,17846
장애인연금,2023-10,인천광역시,18812,18563
장애인연금,2023-10,광주광역시,10811,10646
장애인연금,2023-10,대전광역시,10690,10538
장애인연금,2023-10,울산광역시,6367,6295
장애인연금,2023-10,세종특별자치시,1475,1452
장애인연금,2023-10,경기도,70876,70001
장애인연금,2023-10,충청북도,14208,13962
장애인연금,2023-10,충청남도,18354,17981
장애인연금,2023-10,전라북도,19327,18920
장애인연금,2023-10,전라남도,20687,20111
장애인연금,2023-10,경상북도,25424,24938
장애인연금,2023-10,경상남도,26634,26182
장애인연금,2023-10,제주특별자치도,5059,5001
장애인연금,2023-10,강원특별자치도,13673,13408
장애인연금,2023-11,서울특별시,50489,49714
장애인연금,2023-11,부산광역시,25496,25242
장애인연금,2023-11,대구광역시,18106,17858
장애인연금,2023-11,인천광역시,18756,18506
장애인연금,2023-11,광주광역시,10810,10646
장애인연금,2023-11,대전광역시,10659,10511
장애인연금,2023-11,울산광역시,6364,6292
장애인연금,2023-11,세종특별자치시,1466,1444
장애인연금,2023-11,경기도,70705,69837
장애인연금,2023-11,충청북도,14173,13928
장애인연금,2023-11,충청남도,18321,17949
장애인연금,2023-11,전라북도,19297,18893
장애인연금,2023-11,전라남도,20611,20037
장애인연금,2023-11,경상북도,25357,24875
장애인연금,2023-11,경상남도,26591,26140
장애인연금,2023-11,제주특별자치도,5060,5002
장애인연금,2023-11,강원특별자치도,13617,13356
장애인연금,2023-12,서울특별시,50271,49501
장애인연금,2023-12,부산광역시,25435,25182
장애인연금,2023-12,대구광역시,18091,17845
장애인연금,2023-12,인천광역시,18755,18505
장애인연금,2023-12,광주광역시,10785,10621
장애인연금,2023-12,대전광역시,10656,10507
장애인연금,2023-12,울산광역시,6379,6304
장애인연금,2023-12,세종특별자치시,1467,1445
장애인연금,2023-12,경기도,70607,69745
장애인연금,2023-12,충청북도,14143,13900
장애인연금,2023-12,충청남도,18258,17890
장애인연금,2023-12,전라북도,19254,18854
장애인연금,2023-12,전라남도,20552,19980
장애인연금,2023-12,경상북도,25303,24825
장애인연금,2023-12,경상남도,26536,26086
장애인연금,2023-12,제주특별자치도,5036,4979
장애인연금,2023-12,강원특별자치도,13566,13309
