사업명,기준년월,시도,수급권자수,수급가구수
기초생활보장(맞춤형급여) - 중복제거,2022-12,세종특별자치시,8165,5523
기초생활보장(맞춤형급여) - 중복제거,2022-12,경기도,443985,321846
기초생활보장(맞춤형급여) - 중복제거,2022-12,강원도,85681,64620
기초생활보장(맞춤형급여) - 중복제거,2022-12,충청북도,78709,58468
기초생활보장(맞춤형급여) - 중복제거,2022-12,충청남도,88800,66841
기초생활보장(맞춤형급여) - 중복제거,2022-12,전라북도,128522,90811
기초생활보장(맞춤형급여) - 중복제거,2022-12,전라남도,104064,78043
기초생활보장(맞춤형급여) - 중복제거,2022-12,경상북도,147353,111503
기초생활보장(맞춤형급여) - 중복제거,2022-12,경상남도,168197,123456
기초생활보장(맞춤형급여) - 중복제거,2022-12,제주특별자치도,33491,23003
기초생계급여,2022-01,서울특별시,259573,204832
기초생계급여,2022-01,부산광역시,147278,115129
기초생계급여,2022-01,대구광역시,96576,73929
기초생계급여,2022-01,인천광역시,98116,74035
기초생계급여,2022-01,광주광역시,55342,40043
기초생계급여,2022-01,대전광역시,47803,36376
기초생계급여,2022-01,울산광역시,21019,17167
기초생계급여,2022-01,세종특별자치시,4162,3236
기초생계급여,2022-01,경기도,239813,192611
기초생계급여,2022-01,강원도,53831,43392
기초생계급여,2022-01,충청북도,49210,39575
기초생계급여,2022-01,충청남도,57357,46104
기초생계급여,2022-01,전라북도,82940,62739
기초생계급여,2022-01,전라남도,68963,54815
기초생계급여,2022-01,경상북도,95967,77365
기초생계급여,2022-01,경상남도,97459,78100
기초생계급여,2022-01,제주특별자치도,20297,15278
기초생계급여,2022-02,서울특별시,261243,206362
기초생계급여,2022-02,부산광역시,148300,115976
기초생계급여,2022-02,대구광역시,97040,74368
기초생계급여,2022-02,인천광역시,98944,74709
기초생계급여,2022-02,광주광역시,55658,40319
기초생계급여,2022-02,대전광역시,48126,36627
기초생계급여,2022-02,울산광역시,21269,17370
기초생계급여,2022-02,세종특별자치시,4172,3245
기초생계급여,2022-02,경기도,241732,194257
기초생계급여,2022-02,강원도,54055,43603
기초생계급여,2022-02,충청북도,49507,39813
기초생계급여,2022-02,충청남도,57772,46478
기초생계급여,2022-02,전라북도,83482,63218
기초생계급여,2022-02,전라남도,69305,55161
기초생계급여,2022-02,경상북도,96646,77967
기초생계급여,2022-02,경상남도,98286,78841
기초생계급여,2022-02,제주특별자치도,20459,15413
기초생계급여,2022-03,서울특별시,262729,207858
기초생계급여,2022-03,부산광역시,149320,116897
기초생계급여,2022-03,대구광역시,97283,74696
기초생계급여,2022-03,인천광역시,99759,75452
기초생계급여,2022-03,광주광역시,55987,40638
기초생계급여,2022-03,대전광역시,48448,36954
기초생계급여,2022-03,울산광역시,21499,17568
기초생계급여,2022-03,세종특별자치시,4200,3263
기초생계급여,2022-03,경기도,243946,196106
기초생계급여,2022-03,강원도,54352,43870
기초생계급여,2022-03,충청북도,49731,40033
기초생계급여,2022-03,충청남도,58357,46973
기초생계급여,2022-03,전라북도,83967,63656
기초생계급여,2022-03,전라남도,69720,55577
기초생계급여,2022-03,경상북도,97215,78540
기초생계급여,2022-03,경상남도,99331,79748
기초생계급여,2022-03,제주특별자치도,20531,15479
기초생계급여,2022-04,서울특별시,263682,208852
기초생계급여,2022-04,부산광역시,150077,117596
기초생계급여,2022-04,대구광역시,97326,74816
기초생계급여,2022-04,인천광역시,100273,75924
기초생계급여,2022-04,광주광역시,56105,40784
기초생계급여,2022-04,대전광역시,48612,37112
기초생계급여,2022-04,울산광역시,21662,17706
기초생계급여,2022-04,세종특별자치시,4208,3264
기초생계급여,2022-04,경기도,245393,197469
기초생계급여,2022-04,강원도,54492,44057
기초생계급여,2022-04,충청북도,49916,40215
기초생계급여,2022-04,충청남도,58624,47207
기초생계급여,2022-04,전라북도,84153,63899
기초생계급여,2022-04,전라남도,69840,55791
기초생계급여,2022-04,경상북도,97759,79056
기초생계급여,2022-04,경상남도,100097,80372
기초생계급여,2022-04,제주특별자치도,20594,15522
기초생계급여,2022-05,서울특별시,265149,210178
기초생계급여,2022-05,부산광역시,151198,118496
기초생계급여,2022-05,대구광역시,97706,75196
기초생계급여,2022-05,인천광역시,101085,76531
기초생계급여,2022-05,광주광역시,56484,41118
기초생계급여,2022-05,대전광역시,48841,37314
기초생계급여,2022-05,울산광역시,22007,17902
기초생계급여,2022-05,세종특별자치시,4240,3298
기초생계급여,2022-05,경기도,247168,198977
기초생계급여,2022-05,강원도,54702,44273
기초생계급여,2022-05,충청북도,50215,40499
기초생계급여,2022-05,충청남도,59032,47601
기초생계급여,2022-05,전라북도,84507,64214
기초생계급여,2022-05,전라남도,70276,56150
기초생계급여,2022-05,경상북도,98300,79545
기초생계급여,2022-05,경상남도,100954,81103
기초생계급여,2022-05,제주특별자치도,20752,15615
기초생계급여,2022-06,서울특별시,265846,211041
기초생계급여,2022-06,부산광역시,151614,118958
기초생계급여,2022-06,대구광역시,97726,75333
기초생계급여,2022-06,인천광역시,101428,76937
기초생계급여,2022-06,광주광역시,56502,41206
기초생계급여,2022-06,대전광역시,49018,37513
기초생계급여,2022-06,울산광역시,22101,18007
기초생계급여,2022-06,세종특별자치시,4287,3336
기초생계급여,2022-06,경기도,247935,199861
기초생계급여,2022-06,강원도,54742,44379
기초생계급여,2022-06,충청북도,50296,40619
기초생계급여,2022-06,충청남도,59187,47777
기초생계급여,2022-06,전라북도,84629,64440
기초생계급여,2022-06,전라남도,70348,56271
기초생계급여,2022-06,경상북도,98396,79725
기초생계급여,2022-06,경상남도,101304,81501
기초생계급여,2022-06,제주특별자치도,20806,15692
기초생계급여,2022-07,서울특별시,267015,212163
기초생계급여,2022-07,부산광역시,152236,119551
기초생계급여,2022-07,대구광역시,97907,75591
기초생계급여,2022-07,인천광역시,102043,77466
기초생계급여,2022-07,광주광역시,56678,41380
기초생계급여,2022-07,대전광역시,49341,37781
기초생계급여,2022-07,울산광역시,22233,18126
기초생계급여,2022-07,세종특별자치시,4299,3349
기초생계급여,2022-07,경기도,249437,201271
기초생계급여,2022-07,강원도,54871,44540
기초생계급여,2022-07,충청북도,50429,40755
기초생계급여,2022-07,충청남도,59409,47982
기초생계급여,2022-07,전라북도,84839,64636
기초생계급여,2022-07,전라남도,70435,56386
기초생계급여,2022-07,경상북도,98781,80086
기초생계급여,2022-07,경상남도,101928,81986
기초생계급여,2022-07,제주특별자치도,20861,15755
기초생계급여,2022-08,서울특별시,267387,212700
기초생계급여,2022-08,부산광역시,153015,120276
기초생계급여,2022-08,대구광역시,98174,75860
기초생계급여,2022-08,인천광역시,102468,77885
기초생계급여,2022-08,광주광역시,56954,41605
기초생계급여,2022-08,대전광역시,49478,37902
기초생계급여,2022-08,울산광역시,22411,18298
기초생계급여,2022-08,세종특별자치시,4297,3362
기초생계급여,2022-08,경기도,250818,202624
기초생계급여,2022-08,강원도,55140,44778
기초생계급여,2022-08,충청북도,50656,40948
기초생계급여,2022-08,충청남도,59710,48265
기초생계급여,2022-08,전라북도,85021,64830
기초생계급여,2022-08,전라남도,70666,56614
기초생계급여,2022-08,경상북도,99429,80670
기초생계급여,2022-08,경상남도,102780,82713
기초생계급여,2022-08,제주특별자치도,20941,15823
기초생계급여,2022-09,서울특별시,266388,212242
기초생계급여,2022-09,부산광역시,152473,120018
기초생계급여,2022-09,대구광역시,97775,75686
기초생계급여,2022-09,인천광역시,102110,77789
